run,molecule,intd,s1,s2,risk,endpoint,line,referencetreatment,referencetrial
3252,4,-.52981865,-.47529745,.4975062,0,1,1,7,0
6865,4,-.38246003,.58528721,-.68146098,0,1,1,7,0
9735,4,-.16790903,.49572992,-.62261331,0,1,1,7,0
7834,4,-.81321418,-.72854787,.66899425,0,1,1,7,0
6116,4,-.25489587,-.26988491,-.024153978,0,1,1,7,0
6014,4,-.28103161,.027162176,-.65321171,0,1,1,7,0
2593,4,-.56484324,-1.319766,1.0068195,0,1,1,7,0
8037,4,-.27745676,-.16121538,-.22412255,0,1,1,7,0
1223,4,-.66060734,-1.2039537,.92980289,0,1,1,7,0
6407,4,.065086365,.45445594,-.70269549,0,1,1,7,0
1894,4,-.23523077,.58149475,-1.0741855,0,1,1,7,0
5766,4,-.73215932,-.29609677,.50867635,0,1,1,7,0
1872,4,.10305419,-.38995981,-.072199911,0,1,1,7,0
297,4,-.08419697,.98307276,-1.0260333,0,1,1,7,0
7954,4,-.31928727,.43242303,-.43075746,0,1,1,7,0
9004,4,.0066791819,-.22241271,-.55137581,0,1,1,7,0
3061,4,.11459512,.087652981,-.4061085,0,1,1,7,0
