run,molecule,intd,s1,s2,risk,endpoint,line,referencetreatment,referencetrial
1421,8,.86328256,-.75858152,-1.809428,1,1,1,7,0
1714,8,.12817395,-.095109671,-1.2083224,1,1,1,7,0
4182,8,-.37341833,-1.33461,.23565164,1,1,1,7,0
4191,8,-1.6254088,-1.1263419,1.8708255,1,1,1,7,0
509,8,-1.9682003,-2.1767948,3.2979496,1,1,1,7,0
299,8,-.81358016,-1.7493503,1.7184597,1,1,1,7,0
5957,8,-1.7948134,-.94171524,1.7583182,1,1,1,7,0
1407,8,-.62503207,-1.8019533,.27884391,1,1,1,7,0
6897,8,-.42428258,.78788286,-1.197253,1,1,1,7,0
8809,8,.11328954,.48051932,-1.5487868,1,1,1,7,0
4094,8,-.091062054,.77672017,-1.5025666,1,1,1,7,0
5443,8,-1.3997622,-1.4197409,1.7572732,1,1,1,7,0
4087,8,.19981067,1.1616021,-2.1797242,1,1,1,7,0
6923,8,-1.6277322,-2.434691,3.0565584,1,1,1,7,0
6570,8,-.55571854,.030311897,-.47134462,1,1,1,7,0
1396,8,-.15709768,-.61000758,-.7055487,1,1,1,7,0
1395,8,-.17789996,-1.596532,.04465387,1,1,1,7,0
7245,8,-.32641652,-.026386777,-.57476592,1,1,1,7,0
9707,8,-.82372743,-.70999479,.48621312,1,1,1,7,0
9980,8,-.5122894,.74325275,-.29488158,1,1,1,7,0
5257,8,-2.1212914,-1.5669831,1.1450402,1,1,1,7,0
7747,8,-.70802319,-1.2339,.58210886,1,1,1,7,0
5463,8,.57604563,1.1396461,-2.1455588,1,1,1,7,0
1389,8,1.4157031,3.2507126,-5.2085648,1,1,1,7,0
1454,8,-.24102598,1.4219624,-1.6768142,1,1,1,7,0
1387,8,-.14114155,2.0643187,-1.8542869,1,1,1,7,0
3645,8,-.96326458,-.27837455,-.24577062,1,1,1,7,0
760,8,-.54076445,-.58065438,-.19765447,1,1,1,7,0
119,8,-1.8419563,-1.8193179,2.6696091,1,1,1,7,0
7690,8,-1.7003917,-.52053905,1.4007064,1,1,1,7,0
6166,8,.47148013,1.0529623,-2.7690222,1,1,1,7,0
1378,8,-.22883448,-.97859764,-.72342581,1,1,1,7,0
824,8,.20285366,1.7606797,-2.845166,1,1,1,7,0
7542,8,.42890128,.46652532,-2.7282844,1,1,1,7,0
4923,8,-.60558546,-.080911294,.24254312,1,1,1,7,0
5541,8,-.7538892,.10027976,.66204756,1,1,1,7,0
6282,8,-.82885242,-1.9631429,.76072603,1,1,1,7,0
1372,8,-1.6013608,-2.1854551,2.7748792,1,1,1,7,0
6432,8,-.15949649,-.11930298,-.85819572,1,1,1,7,0
9129,8,-.96578765,-1.2711459,.85554492,1,1,1,7,0
3406,8,-1.1284257,-2.5317345,2.2020874,1,1,1,7,0
6421,8,-.86927575,-1.8273008,1.0207514,1,1,1,7,0
9079,8,-.67959625,-1.8528845,.42103487,1,1,1,7,0
3625,8,-3.3770142,-1.2210886,1.0160704,1,1,1,7,0
3611,8,-2.6097255,-2.2581725,4.4674187,1,1,1,7,0
1365,8,-.52302194,-.70788413,.41520399,1,1,1,7,0
1364,8,-.47295955,.76430184,-.94141251,1,1,1,7,0
9483,8,-.083115868,-.080343172,-1.5604149,1,1,1,7,0
9188,8,-1.505458,-3.6649354,3.0991173,1,1,1,7,0
9685,8,-.58941543,-.31408474,.23198721,1,1,1,7,0
934,8,1.0453744,1.7009772,-4.0583248,1,1,1,7,0
7778,8,-.96421468,.38427061,.11421505,1,1,1,7,0
21,8,.5174796,-.11027893,-1.1124836,1,1,1,7,0
6046,8,-1.2077066,-1.9279124,1.8696831,1,1,1,7,0
7841,8,-2.3741224,-3.2889495,3.7771704,1,1,1,7,0
5537,8,-1.5620985,-1.8466054,2.090368,1,1,1,7,0
3091,8,-.80697733,-.29050234,.69942242,1,1,1,7,0
955,8,.38155246,-1.3232679,-2.1550601,1,1,1,7,0
3090,8,-.79091239,.44634089,-.15856048,1,1,1,7,0
8785,8,-1.493897,-1.6820465,2.515945,1,1,1,7,0
8690,8,-2.2740078,-2.8276954,2.12991,1,1,1,7,0
1450,8,-2.9273295,-3.9080546,5.696517,1,1,1,7,0
2938,8,-2.4926791,-3.8714743,4.9976997,1,1,1,7,0
5293,8,-1.0708936,-1.1419115,1.0511637,1,1,1,7,0
3106,8,1.0683649,2.7968357,-4.2169991,1,1,1,7,0
8229,8,-1.9564592,-4.6256647,3.7518954,1,1,1,7,0
5083,8,-1.2943257,-1.5267141,.93777412,1,1,1,7,0
3800,8,1.5620317,3.0690639,-5.4612083,1,1,1,7,0
4697,8,-2.8555012,-1.1357266,3.2175875,1,1,1,7,0
1337,8,.32304147,.79129875,-1.9841698,1,1,1,7,0
9621,8,-.98514813,-1.547947,1.6842964,1,1,1,7,0
4285,8,.70331162,1.2852606,-3.311893,1,1,1,7,0
6806,8,.11338278,-.066140823,-1.1048969,1,1,1,7,0
9481,8,-.31363201,-.56538922,-.41150624,1,1,1,7,0
1554,8,-.83100444,.32025117,.49736345,1,1,1,7,0
1399,8,.61909002,1.4911638,-2.3404882,1,1,1,7,0
2750,8,.082717203,2.2276986,-1.9423894,1,1,1,7,0
1329,8,.34838927,1.8245287,-2.3889117,1,1,1,7,0
8503,8,-.30329573,-1.0845017,-.094440833,1,1,1,7,0
1002,8,-1.4825909,-.32240573,1.8434571,1,1,1,7,0
8491,8,-.37621006,-1.2666602,.72241169,1,1,1,7,0
2396,8,-1.1041665,-1.3736695,.78363431,1,1,1,7,0
3240,8,-1.1602305,-.19241847,1.2046781,1,1,1,7,0
2574,8,-2.5878808,-3.1633921,4.2584667,1,1,1,7,0
1322,8,.11126146,.45301208,-1.8548839,1,1,1,7,0
3013,8,.26338139,1.0996205,-2.2108979,1,1,1,7,0
8578,8,-1.2640311,-1.6719872,1.3587967,1,1,1,7,0
1320,8,-1.4347661,-.95000798,1.5117583,1,1,1,7,0
1878,8,-.48674539,-2.535989,.39171198,1,1,1,7,0
1260,8,-2.7355983,-4.2529292,5.5682511,1,1,1,7,0
2660,8,-1.9534123,-2.9373219,3.5139961,1,1,1,7,0
8060,8,-1.3914529,-1.5853751,1.3435504,1,1,1,7,0
1316,8,-.18774427,-.26090825,-.91688508,1,1,1,7,0
7039,8,.4368476,2.9620647,-3.4030278,1,1,1,7,0
7370,8,-1.3046254,.15417296,-.13611986,1,1,1,7,0
4215,8,-.64411408,-1.1401291,.32352749,1,1,1,7,0
8756,8,-.58364803,-.3666679,.11239138,1,1,1,7,0
3803,8,-1.8200727,-1.7572967,2.1145699,1,1,1,7,0
8227,8,-.75381804,.026942801,-.032105796,1,1,1,7,0
7484,8,-1.6629555,-2.2753212,3.0601282,1,1,1,7,0
3078,8,-2.6370296,-3.7116671,4.8011694,1,1,1,7,0
3505,8,-.93988663,.60408086,-.52038008,1,1,1,7,0
1308,8,-1.3824799,-2.9575472,3.0581775,1,1,1,7,0
2895,8,-.73877275,.40186372,-.00037725334,1,1,1,7,0
399,8,-1.9215696,-3.1462684,2.9393668,1,1,1,7,0
6810,8,-.7880193,-1.3238783,.31554466,1,1,1,7,0
8013,8,-1.5486417,-1.5850699,2.0374694,1,1,1,7,0
9899,8,-1.7601335,-.50052351,1.6442133,1,1,1,7,0
5116,8,-.81173497,-.51530892,.72223753,1,1,1,7,0
8136,8,.30615768,.5357213,-2.1997118,1,1,1,7,0
2857,8,-.53127527,-1.9364582,.55632865,1,1,1,7,0
6530,8,.81758851,1.837126,-2.9380186,1,1,1,7,0
1380,8,.20575836,-.39816982,-2.108918,1,1,1,7,0
8390,8,-.3540737,-.86256772,-.66712576,1,1,1,7,0
3731,8,.095395893,.20431195,-1.8871946,1,1,1,7,0
1294,8,-.48728243,-2.7786157,.44657439,1,1,1,7,0
8835,8,-.68783098,-.50858825,.22868071,1,1,1,7,0
7043,8,-1.4620131,-2.5380387,2.3134367,1,1,1,7,0
4418,8,-1.2225429,-1.9399413,1.333189,1,1,1,7,0
4650,8,.73333186,.95425254,-2.716238,1,1,1,7,0
1291,8,-1.0754224,-.9116146,1.5976287,1,1,1,7,0
1290,8,.0017586809,1.1592247,-1.6325974,1,1,1,7,0
9656,8,-.71435738,-.030901227,.43607414,1,1,1,7,0
9910,8,-.11109071,.84368652,-2.6568851,1,1,1,7,0
6481,8,-4.0102963,-2.3076317,2.7783651,1,1,1,7,0
632,8,-1.6730829,-2.8085577,2.8057446,1,1,1,7,0
1285,8,-1.3961756,-.92630708,.713359,1,1,1,7,0
2641,8,-1.091108,-.37933666,1.2766197,1,1,1,7,0
2672,8,-.79379499,-2.0397367,1.3344547,1,1,1,7,0
1282,8,-.91684878,-1.003297,.3415322,1,1,1,7,0
991,8,.3064656,.34369606,-1.6848289,1,1,1,7,0
1824,8,.13015486,.20874666,-2.2448995,1,1,1,7,0
2886,8,.093130484,.49938795,-2.1042099,1,1,1,7,0
4175,8,-2.0200207,-.78927499,1.9574813,1,1,1,7,0
1276,8,.170827,.92061752,-2.1590137,1,1,1,7,0
6737,8,-1.7617093,-3.2007391,2.8440197,1,1,1,7,0
1040,8,-.74556834,.02112042,.32997212,1,1,1,7,0
1272,8,-.49725053,1.4471481,-.32543007,1,1,1,7,0
4276,8,-1.6274382,-2.0817163,2.7005005,1,1,1,7,0
7537,8,1.0993475,3.127568,-3.8896537,1,1,1,7,0
3116,8,-.89912707,-.058222592,.11286753,1,1,1,7,0
5460,8,-1.0267781,-3.1980324,2.7109523,1,1,1,7,0
5206,8,-1.8576554,-2.8844769,3.2910604,1,1,1,7,0
6657,8,-.57295376,-.85794109,.90369904,1,1,1,7,0
5266,8,-.90436548,-1.0687182,.21717213,1,1,1,7,0
52,8,-1.9457337,-3.8751757,4.3662553,1,1,1,7,0
6252,8,-.26048458,1.0219736,-.89379799,1,1,1,7,0
9860,8,-1.4786791,-1.6861959,1.5173966,1,1,1,7,0
6772,8,.67413116,1.6905288,-2.4904568,1,1,1,7,0
9346,8,-2.9273295,-3.9080546,5.696517,1,1,1,7,0
3366,8,.76587713,-.038378898,-1.7418025,1,1,1,7,0
5444,8,1.6683277,2.1450574,-4.802484,1,1,1,7,0
4037,8,.038440797,-1.6031173,-.72467381,1,1,1,7,0
1256,8,-1.029429,-.88383669,.85619545,1,1,1,7,0
3157,8,-1.0403178,-.024014879,.51436287,1,1,1,7,0
1060,8,-.45045343,.42208421,-.37173706,1,1,1,7,0
3039,8,.59363872,.1171289,-2.9539802,1,1,1,7,0
6830,8,-.56859177,.53239089,-1.3185261,1,1,1,7,0
1014,8,-3.4617457,-5.2012792,7.2222633,1,1,1,7,0
9701,8,-2.7084441,-5.7012482,5.2700453,1,1,1,7,0
432,8,1.1456569,3.5513818,-5.2545605,1,1,1,7,0
3025,8,-3.8861811,-4.8699541,7.8096585,1,1,1,7,0
6202,8,-.65864146,-.031414032,-.080204695,1,1,1,7,0
7199,8,-.47494927,.050278664,-.864061,1,1,1,7,0
8852,8,-.30922836,.5295608,-1.3132635,1,1,1,7,0
8206,8,-.93353134,-.33994555,.54137421,1,1,1,7,0
9719,8,-.8422851,-1.1602,.42123929,1,1,1,7,0
1127,8,-.75639898,-.9120003,.39471054,1,1,1,7,0
4288,8,-.4129414,.37845516,-1.2879939,1,1,1,7,0
4718,8,-.91684878,-1.003297,.3415322,1,1,1,7,0
1670,8,-1.6712186,-2.5221398,3.3919301,1,1,1,7,0
5441,8,-.62780303,.025100708,-.75008643,1,1,1,7,0
7762,8,.84330255,.53568566,1.1498697,1,1,1,7,0
6466,8,.72427148,1.6387948,-2.9432864,1,1,1,7,0
5461,8,-1.0353811,-.31677312,.42233154,1,1,1,7,0
1227,8,-.46491969,-1.3614227,.55570745,1,1,1,7,0
5126,8,-1.8531437,-2.9624872,3.4857237,1,1,1,7,0
2171,8,-1.3522565,-1.3207188,1.8137107,1,1,1,7,0
8050,8,1.6028866,.72110903,-1.3998104,1,1,1,7,0
9561,8,1.6994468,4.3006067,-6.8986964,1,1,1,7,0
6794,8,-.11245627,.7743541,-1.7013534,1,1,1,7,0
6479,8,-1.1284257,-2.5317345,2.2020874,1,1,1,7,0
7716,8,-.76847076,-.29751772,.37299502,1,1,1,7,0
5725,8,-.49035832,-.14151683,-.5283522,1,1,1,7,0
2907,8,.18716073,1.761525,-2.206567,1,1,1,7,0
2944,8,.14440401,1.6444643,-3.0912488,1,1,1,7,0
606,8,-.01589245,.28042784,-1.4272094,1,1,1,7,0
1216,8,2.0422943,1.5698135,-1.0354167,1,1,1,7,0
7673,8,.36001685,2.1764948,-3.1330373,1,1,1,7,0
8678,8,-.54492784,1.8071713,-4.1065578,1,1,1,7,0
5644,8,-.65239048,-1.170383,1.1301686,1,1,1,7,0
1100,8,.12629142,.17280017,-1.6051201,1,1,1,7,0
3572,8,-.1202852,.63043839,-1.4290438,1,1,1,7,0
9107,8,-2.0571742,-4.353096,4.3664813,1,1,1,7,0
9898,8,-1.0306476,-1.5481479,1.298535,1,1,1,7,0
1762,8,-.50764281,-3.3112507,-.35734722,1,1,1,7,0
7880,8,-.70311958,-.49731505,-.063049763,1,1,1,7,0
8725,8,1.9727211,3.4117324,-5.2644849,1,1,1,7,0
6279,8,-2.552237,-4.2832999,4.5597444,1,1,1,7,0
5782,8,-1.515764,-2.25226,2.0816207,1,1,1,7,0
8940,8,-1.1173863,-2.5448804,2.6882043,1,1,1,7,0
3617,8,-1.7749231,-3.6523826,3.2066808,1,1,1,7,0
1201,8,-1.1604137,-2.2318447,.99776042,1,1,1,7,0
2945,8,-.074145228,1.4912078,-1.7520963,1,1,1,7,0
4927,8,-.057935618,.12577772,-1.2788498,1,1,1,7,0
895,8,-1.4299495,-.88226575,.90051597,1,1,1,7,0
2605,8,-2.1050816,-3.035346,3.0139482,1,1,1,7,0
9912,8,-.034225635,-1.0196939,-.040145822,1,1,1,7,0
3305,8,-.032594599,1.2713671,-1.7872022,1,1,1,7,0
2142,8,-1.3567975,-3.294805,2.7467432,1,1,1,7,0
1574,8,.95804882,2.0868201,-3.2620432,1,1,1,7,0
1956,8,.041021619,1.0149592,-2.577816,1,1,1,7,0
4013,8,-.3720414,.14390114,-.91960239,1,1,1,7,0
3068,8,-.64018321,.4400892,-1.6429931,1,1,1,7,0
6753,8,-.11589617,.78047049,-1.3355576,1,1,1,7,0
2508,8,.15628327,1.6794342,-1.7338945,1,1,1,7,0
4856,8,-1.9797701,-2.2006681,3.3961179,1,1,1,7,0
1086,8,-3.3604994,-5.1080041,7.1241217,1,1,1,7,0
1419,8,-1.6057115,-1.5666381,2.1173708,1,1,1,7,0
8647,8,.064500965,1.0616138,-2.5623972,1,1,1,7,0
7263,8,-2.4971223,-4.0062547,3.5404766,1,1,1,7,0
6766,8,-.13109449,.74064791,-2.7318373,1,1,1,7,0
5755,8,.4711712,.43555215,-2.09496,1,1,1,7,0
1385,8,-.26115122,-.65602052,-.4450362,1,1,1,7,0
9959,8,-2.0062621,-1.2822831,1.8717414,1,1,1,7,0
4309,8,-.50987571,-1.1144652,.038637295,1,1,1,7,0
1179,8,-.2233946,-1.0261458,-.60846597,1,1,1,7,0
2373,8,-1.1513109,-1.0289725,1.4523365,1,1,1,7,0
394,8,-.68225402,-.88801897,.53870648,1,1,1,7,0
5021,8,.34804395,.98707926,-2.156595,1,1,1,7,0
9037,8,-1.2628939,.05500032,.49823618,1,1,1,7,0
3738,8,-1.3391588,-.52501833,1.8666418,1,1,1,7,0
1173,8,-2.3402841,-3.9715958,3.6306458,1,1,1,7,0
6642,8,-1.8608806,-1.9238271,3.3540916,1,1,1,7,0
7080,8,-1.8017329,-.94263136,2.2680035,1,1,1,7,0
3661,8,-.63579178,.31651178,-.40659004,1,1,1,7,0
9958,8,-.75103277,-1.7186333,.68238169,1,1,1,7,0
304,8,-1.0032275,-1.1967925,1.4384491,1,1,1,7,0
4261,8,-1.389238,-3.2965498,2.8400986,1,1,1,7,0
9429,8,-1.7013299,-.50833613,1.7986972,1,1,1,7,0
3193,8,-1.6125628,-2.909301,3.4089236,1,1,1,7,0
1164,8,-.083093897,-.34455466,-1.46202,1,1,1,7,0
3200,8,.68156093,2.5176172,-3.0910339,1,1,1,7,0
5024,8,.30263454,1.9870096,-1.823059,1,1,1,7,0
7410,8,-.60367477,-1.31749,.92936909,1,1,1,7,0
2550,8,-2.1019013,-5.1729288,4.5735149,1,1,1,7,0
4488,8,-1.5006493,-2.6201553,3.2360456,1,1,1,7,0
9285,8,-1.4241618,-2.3777125,2.4160166,1,1,1,7,0
7368,8,-1.2802963,-1.7679561,1.521631,1,1,1,7,0
5455,8,-.98865288,.064322963,.25448385,1,1,1,7,0
5812,8,.32240143,.05580255,-2.195591,1,1,1,7,0
9505,8,-2.3838062,-4.2107239,4.4698725,1,1,1,7,0
5522,8,-2.4826372,.40469354,-1.0428785,1,1,1,7,0
7940,8,.12110209,-2.3916926,.60263675,1,1,1,7,0
163,8,-1.0061009,-.58573878,1.2607678,1,1,1,7,0
7121,8,-1.8253469,-3.9333239,2.6794395,1,1,1,7,0
9733,8,-.77067888,.64570284,-.37164834,1,1,1,7,0
212,8,-1.3271643,-2.3634725,2.1477363,1,1,1,7,0
553,8,.011430011,.2467414,-1.108945,1,1,1,7,0
1142,8,1.5489304,2.8394902,-4.6872725,1,1,1,7,0
3500,8,-.039707586,1.6188343,-2.0010681,1,1,1,7,0
7991,8,-.068656437,.323266,-2.6317716,1,1,1,7,0
1222,8,.33159211,1.9786892,-1.7104168,1,1,1,7,0
1140,8,1.0368128,1.9212917,-2.2012289,1,1,1,7,0
4346,8,-2.4491954,-3.1630909,4.4188237,1,1,1,7,0
6238,8,-1.1773126,-3.4450841,2.5599699,1,1,1,7,0
2941,8,-1.4257766,-1.3479329,.6156373,1,1,1,7,0
5573,8,-.69760484,.45182961,.027488356,1,1,1,7,0
4299,8,.34618384,1.8435552,-2.3153391,1,1,1,7,0
4811,8,-1.9345427,-2.8840883,4.0430055,1,1,1,7,0
1244,8,-1.9359703,-3.6616015,2.9919305,1,1,1,7,0
3158,8,-2.8796175,-1.0632966,.78687567,1,1,1,7,0
1135,8,-1.5656116,-2.0900502,2.1269076,1,1,1,7,0
1105,8,-1.2482094,-2.7303638,1.3619311,1,1,1,7,0
1613,8,-.73948061,-.2729629,.54098725,1,1,1,7,0
8666,8,-.022469316,.02140419,-.029404236,1,1,1,7,0
4151,8,-1.6902995,-2.9701216,3.2949276,1,1,1,7,0
3726,8,.13792773,-1.3602605,-.40910223,1,1,1,7,0
1984,8,-1.034034,-.69792569,.72447747,1,1,1,7,0
9730,8,-.27854693,.65740645,-.722826,1,1,1,7,0
1123,8,-.24436378,-.11265006,-1.1206914,1,1,1,7,0
8167,8,.086940922,1.6421224,-2.6052134,1,1,1,7,0
1472,8,-.61134648,-.9041844,-.072120354,1,1,1,7,0
9087,8,.13444521,.52700394,-1.9003297,1,1,1,7,0
2962,8,1.0323066,4.7675729,-4.8009844,1,1,1,7,0
1117,8,.98943913,3.8562365,-4.6461868,1,1,1,7,0
5657,8,-1.1370649,-1.4061112,1.1653956,1,1,1,7,0
4886,8,-1.2956915,-.94467849,1.4181557,1,1,1,7,0
1174,8,-1.0365601,-2.2571654,1.8134431,1,1,1,7,0
9916,8,-.72334671,-.73270971,-.41170028,1,1,1,7,0
1112,8,-1.7907274,-1.729587,2.5550644,1,1,1,7,0
6183,8,-.45301405,.80539709,-.57956952,1,1,1,7,0
1582,8,-.9025442,-.82646203,1.9745129,1,1,1,7,0
7294,8,.28660122,-.10177021,-2.1688726,1,1,1,7,0
8867,8,2.1346631,-1.9845896,1.8820626,1,1,1,7,0
8488,8,-2.372335,-3.7728345,3.8683596,1,1,1,7,0
8776,8,.53542227,3.3604617,-4.0904946,1,1,1,7,0
1593,8,-.2138682,-1.563677,.94505721,1,1,1,7,0
1104,8,-1.7164237,-3.1809549,2.2929814,1,1,1,7,0
5915,8,.83487105,3.0560527,-3.8536828,1,1,1,7,0
2931,8,-1.2028676,-4.2841549,2.4230912,1,1,1,7,0
8887,8,-1.1284102,-2.0630586,1.0848382,1,1,1,7,0
1101,8,-1.220239,-2.5316746,2.8610198,1,1,1,7,0
1098,8,.65624493,.78683931,-2.1365364,1,1,1,7,0
1097,8,-.43800423,-1.0431671,.50624573,1,1,1,7,0
1747,8,.30007452,1.6560489,-2.85869,1,1,1,7,0
3380,8,-1.0934876,-3.0009303,1.9052227,1,1,1,7,0
6411,8,-.7522378,-.57184786,.6130144,1,1,1,7,0
2080,8,-.75907272,-1.7662762,.81850684,1,1,1,7,0
7099,8,-1.7556134,-1.0496129,1.3006492,1,1,1,7,0
1441,8,-.71539307,1.0605141,-.90014547,1,1,1,7,0
8938,8,-.44703269,1.2173975,-.82079434,1,1,1,7,0
539,8,-1.0745248,-.93460125,.45102462,1,1,1,7,0
4062,8,-.17066982,1.1760702,-1.3615071,1,1,1,7,0
1087,8,1.3205528,2.4985082,-4.3912611,1,1,1,7,0
6717,8,-.97235495,-1.2856447,1.7225209,1,1,1,7,0
3764,8,-.76702583,-.49723834,1.1498759,1,1,1,7,0
2815,8,-3.1931841,-4.8886547,6.2008009,1,1,1,7,0
6621,8,-.23583478,-.02732737,-.84047502,1,1,1,7,0
8069,8,.39898083,-.86333787,-.77927941,1,1,1,7,0
5191,8,-1.0526822,-2.0779757,1.9194198,1,1,1,7,0
5321,8,-2.0031636,-1.8078389,2.6918602,1,1,1,7,0
8996,8,-.6595633,.63208127,-1.2662786,1,1,1,7,0
1126,8,-2.3249977,-1.227481,.76193881,1,1,1,7,0
4483,8,-1.1399484,-1.5086474,1.5746888,1,1,1,7,0
1521,8,-.47397855,.27958024,-.36623371,1,1,1,7,0
1078,8,-1.0068023,.020326985,-.38376009,1,1,1,7,0
406,8,-1.4715581,-2.3498502,2.6787724,1,1,1,7,0
1076,8,-.45898646,-.76242214,.48079121,1,1,1,7,0
7267,8,-.46841002,-.51311117,-.6651293,1,1,1,7,0
2979,8,.26234636,.99317229,-1.2177624,1,1,1,7,0
1498,8,-1.8032562,-.34791374,1.2565995,1,1,1,7,0
761,8,-1.511381,-1.9345356,1.8294588,1,1,1,7,0
9283,8,-1.2377691,-5.0264692,3.2847457,1,1,1,7,0
6919,8,-.52862567,.9237957,-.53092664,1,1,1,7,0
1673,8,-.46928349,-1.1826781,-.020415744,1,1,1,7,0
3949,8,-2.5666525,-2.5665522,4.940187,1,1,1,7,0
4578,8,-1.5438457,-.63092297,1.3080219,1,1,1,7,0
8137,8,-2.2150064,-3.6369495,3.3020511,1,1,1,7,0
2161,8,-.2974807,-1.0164478,-.075122595,1,1,1,7,0
3207,8,-.60097319,-.88202071,-.39202499,1,1,1,7,0
8399,8,-.37610182,-.55551457,-.82877672,1,1,1,7,0
5437,8,-.30859864,-.65182686,-.5740667,1,1,1,7,0
8889,8,-.12432948,.094357952,-1.1925,1,1,1,7,0
2450,8,-1.515975,-1.2391106,1.3293537,1,1,1,7,0
7097,8,-.53978223,-1.0659472,.74914199,1,1,1,7,0
2319,8,-2.083086,-2.1613653,3.7833714,1,1,1,7,0
5729,8,-1.5066425,-3.1084628,2.5488214,1,1,1,7,0
3379,8,-2.4082446,-1.5457137,3.3411701,1,1,1,7,0
4791,8,-1.7036291,-2.854095,2.8790662,1,1,1,7,0
142,8,-1.2300575,-1.2505792,1.154845,1,1,1,7,0
4689,8,-.4578653,-2.9321303,1.2353113,1,1,1,7,0
1055,8,-2.2826049,-4.0155215,4.5659637,1,1,1,7,0
5053,8,.30396983,-.38577995,-1.9111015,1,1,1,7,0
665,8,-.26405975,-1.7966911,-.10871832,1,1,1,7,0
2867,8,.31878236,1.4068378,-1.9077488,1,1,1,7,0
385,8,-.97173476,-1.8128699,1.5531868,1,1,1,7,0
8993,8,-1.0695707,-1.8464708,1.9476955,1,1,1,7,0
173,8,-1.6434995,-2.5595937,3.2995317,1,1,1,7,0
1049,8,-2.1212144,-2.0167091,3.8752358,1,1,1,7,0
8181,8,-.87117529,-1.5306751,1.2233455,1,1,1,7,0
3324,8,-.28066459,-.74733746,-.2311639,1,1,1,7,0
7806,8,-.37535244,-1.1111022,-.85597038,1,1,1,7,0
1046,8,-.98182666,.21909484,.49798143,1,1,1,7,0
2013,8,-3.051703,-2.7349222,5.4435005,1,1,1,7,0
1044,8,-1.2177378,.40721744,1.237499,1,1,1,7,0
4497,8,1.0137056,.047517516,-3.1668029,1,1,1,7,0
1585,8,.1574996,3.2555499,-3.9333911,1,1,1,7,0
9228,8,-.92189121,-.16033773,.32648507,1,1,1,7,0
6157,8,-.66963363,-1.2175049,1.4161582,1,1,1,7,0
2001,8,-1.7823822,-1.67147,2.3714304,1,1,1,7,0
8862,8,.25146252,.38351843,-1.6725432,1,1,1,7,0
2420,8,-.85464382,.14517954,.053752244,1,1,1,7,0
1413,8,-3.1122634,-4.4118476,5.0309343,1,1,1,7,0
1034,8,-1.2134446,-.57691157,.31090313,1,1,1,7,0
9708,8,-.43758389,-1.0762028,.45444781,1,1,1,7,0
6362,8,-.17176424,.25248054,-.86175638,1,1,1,7,0
1073,8,.13567574,1.376395,-1.4454613,1,1,1,7,0
8741,8,-1.7281516,-4.4059453,2.7809691,1,1,1,7,0
1032,8,.84043717,2.0903232,-3.8085902,1,1,1,7,0
1030,8,-1.500566,-1.5423058,2.010993,1,1,1,7,0
1027,8,-1.9659488,-3.1943221,3.4073873,1,1,1,7,0
9000,8,-2.5003548,-1.3939263,.309044,1,1,1,7,0
1687,8,.92586964,2.6803534,-4.4141107,1,1,1,7,0
2136,8,-1.1847905,-1.3136386,1.1183194,1,1,1,7,0
2446,8,-1.6979697,-3.6439376,3.7692096,1,1,1,7,0
9918,8,-2.1491852,-4.2019415,4.3546066,1,1,1,7,0
323,8,.51529694,2.0079699,-2.9903862,1,1,1,7,0
1973,8,.67880505,.41601381,-2.0628483,1,1,1,7,0
1182,8,-1.4222858,-1.7804905,1.9357177,1,1,1,7,0
1020,8,-.37770078,-.40267527,-.69282252,1,1,1,7,0
1018,8,-.34822145,.15315121,-1.1147435,1,1,1,7,0
8643,8,-2.0971508,-3.2084563,3.163918,1,1,1,7,0
4642,8,1.2249595,1.0982605,-5.0676599,1,1,1,7,0
8808,8,1.8422236,2.5169442,-5.5588689,1,1,1,7,0
1183,8,.88199651,2.9287679,-3.6246128,1,1,1,7,0
4248,8,-1.1050069,-.89220333,.72171879,1,1,1,7,0
5766,8,-1.0893317,-.37283739,.78951401,1,1,1,7,0
8582,8,-.45042041,-.87213981,-.50283164,1,1,1,7,0
2309,8,-1.2527646,-1.2099824,1.6283734,1,1,1,7,0
8714,8,-2.0364759,-1.6314468,2.5306394,1,1,1,7,0
2394,8,-.71272445,.28024447,-.39495015,1,1,1,7,0
5507,8,-1.7805201,-4.6778355,4.80335,1,1,1,7,0
8082,8,-1.5234113,-2.5713568,2.5814505,1,1,1,7,0
7046,8,.19334644,.91423213,-2.1816573,1,1,1,7,0
2077,8,-.52399951,-.10106967,-.45182651,1,1,1,7,0
1004,8,-1.6859912,-1.8014463,2.4366393,1,1,1,7,0
520,8,-.44729438,-1.4277525,.70223677,1,1,1,7,0
7780,8,-1.6979066,-1.7031662,2.3982019,1,1,1,7,0
5822,8,-.50402677,-.4546203,-.2255528,1,1,1,7,0
9334,8,-2.3517137,-2.2841349,4.3048706,1,1,1,7,0
4851,8,-.49143857,.1540802,-.56384742,1,1,1,7,0
3479,8,-1.1044788,-.3860597,1.3294435,1,1,1,7,0
1000,8,-2.7525218,-2.7995539,4.3350482,1,1,1,7,0
2203,8,-2.0366747,-3.3207293,4.0887828,1,1,1,7,0
6026,8,-1.8332828,-1.7832854,2.2790105,1,1,1,7,0
996,8,-.18717605,.67882651,-.2741271,1,1,1,7,0
8006,8,.42006195,2.0301652,-2.8010719,1,1,1,7,0
