run,molecule,intd,s1,s2,risk,endpoint,line,referencetreatment,referencetrial
9350,2,-2.2188761,2.7797403,.45178524,0,0,1,7,0
9329,2,-1.6197155,2.352957,.2907756,0,0,1,7,0
8777,2,2.0333261,-2.7639031,-.44403604,0,0,1,7,0
9735,2,1.0248857,-.15756831,-.086679876,0,0,1,7,0
2524,2,-1.519169,2.9190404,.44368652,0,0,1,7,0
6075,2,.091134518,.045346938,-.10051403,0,0,1,7,0
7424,2,.10832658,-.077748433,-.026995609,0,0,1,7,0
4283,2,1.0686904,-1.6247071,-.29208022,0,0,1,7,0
8672,2,.3059659,-.34342748,-.17505346,0,0,1,7,0
8425,2,-.97748059,.80232656,.11358386,0,0,1,7,0
7235,2,-1.9736465,2.7562273,.36773604,0,0,1,7,0
6268,2,.44010526,-.82745373,-.21232638,0,0,1,7,0
7099,2,1.3908526,-2.0429606,-.30386665,0,0,1,7,0
1590,2,-.076978482,.2592673,-.042247593,0,0,1,7,0
9692,2,.80470836,-.54801083,-.077991106,0,0,1,7,0
5161,2,-.43123361,.28962111,.060882747,0,0,1,7,0
9830,2,.10273436,-.35479659,-.056019388,0,0,1,7,0
5232,2,-.00015525561,-.25592479,-.035726603,0,0,1,7,0
3760,2,-1.8051796,1.6029037,.33635351,0,0,1,7,0
5890,2,1.2515627,-1.8386265,-.32544979,0,0,1,7,0
7511,2,-2.3561924,2.8114429,.50254607,0,0,1,7,0
8047,2,-2.6539891,2.8781664,.51073182,0,0,1,7,0
9184,2,-.12612303,-1.3453605,.048479751,0,0,1,7,0
4481,2,-1.0802588,1.1996899,.21515916,0,0,1,7,0
2497,2,-3.0990541,3.7047861,.62747931,0,0,1,7,0
9335,2,-2.0421424,2.143362,.34494027,0,0,1,7,0
5801,2,.39653969,-.36104441,-.133178,0,0,1,7,0
8881,2,-2.4223783,3.1396546,.55045885,0,0,1,7,0
9101,2,-1.0128253,.40423435,.19817246,0,0,1,7,0
9544,2,1.0250412,-1.5491352,-.30374762,0,0,1,7,0
9640,2,-2.4949906,3.319448,.52975255,0,0,1,7,0
2023,2,-.14344987,.027882822,-.075488366,0,0,1,7,0
8792,2,.42533547,-.27921966,-.16463502,0,0,1,7,0
2390,2,-.42023906,.19179706,.057023998,0,0,1,7,0
2171,2,-.64582199,.43134743,.012392558,0,0,1,7,0
6783,2,.0084056137,-.79216683,-.049504995,0,0,1,7,0
4974,2,-.12285262,.35236272,.1019223,0,0,1,7,0
4544,2,-.37546355,.49371004,-.028993458,0,0,1,7,0
5987,2,-1.3193535,1.2574992,.19033609,0,0,1,7,0
3535,2,-.0033463454,-.32670045,-.036064681,0,0,1,7,0
2162,2,-2.6860547,2.2447941,.5901801,0,0,1,7,0
8795,2,-.1697029,.71319711,.052301913,0,0,1,7,0
5822,2,-.80428028,1.1103554,.21768302,0,0,1,7,0
4294,2,.4826718,-.32761759,-.20978443,0,0,1,7,0
4665,2,-2.5928442,3.452235,.60610521,0,0,1,7,0
4296,2,-1.8366697,2.0047538,.28380144,0,0,1,7,0
6049,2,-2.1403828,1.6520355,.42499691,0,0,1,7,0
4066,2,-1.1220818,.74709618,.10932004,0,0,1,7,0
1230,2,.46054116,.1540916,.033524301,0,0,1,7,0
4576,2,-1.7616869,1.2583132,.23966517,0,0,1,7,0
8093,2,.63682806,-.032506216,-.10029072,0,0,1,7,0
9321,2,.60824549,-.91884899,-.19415487,0,0,1,7,0
1332,2,1.7820376,-1.9471104,-.21723397,0,0,1,7,0
411,2,-2.4058406,3.0754495,.53701371,0,0,1,7,0
1731,2,-1.4019319,1.4942793,.22602172,0,0,1,7,0
4816,2,-2.0141051,2.9998641,.47764164,0,0,1,7,0
9016,2,2.0192976,-2.0392435,-.41965356,0,0,1,7,0
8730,2,-1.1719288,1.0021815,.2637437,0,0,1,7,0
9231,2,-2.4082384,3.3694687,.45662513,0,0,1,7,0
3907,2,-1.4292909,1.27335,.31191313,0,0,1,7,0
6608,2,-.78329158,1.5319568,.19418061,0,0,1,7,0
6120,2,-1.6435032,1.7716675,.30687413,0,0,1,7,0
6375,2,-2.0649066,2.9487476,.49682617,0,0,1,7,0
1387,2,-.32507604,.074301437,.010711834,0,0,1,7,0
8,2,-3.2462139,3.575686,.64409441,0,0,1,7,0
3919,2,-2.3551626,2.672015,.49247652,0,0,1,7,0
3956,2,1.6539882,-2.1795027,-.49652675,0,0,1,7,0
713,2,.27397376,-.23502161,-.20628719,0,0,1,7,0
7283,2,.15241112,-.56030059,-.079977676,0,0,1,7,0
8861,2,-.77636331,1.1220729,.24540466,0,0,1,7,0
5880,2,-1.5148252,1.273436,.33810431,0,0,1,7,0
3011,2,-1.6273803,1.9249799,.26026139,0,0,1,7,0
4312,2,-1.4134661,1.6532657,.28986931,0,0,1,7,0
4535,2,-2.9569893,2.7378683,.47173318,0,0,1,7,0
5547,2,-.082712345,-.76029372,-.074233919,0,0,1,7,0
5178,2,-.78725499,2.1629786,.30635801,0,0,1,7,0
8809,2,-1.4751561,1.6925151,.24847671,0,0,1,7,0
4539,2,-.035181645,-.1810091,-.039978065,0,0,1,7,0
5812,2,.55266148,-.74549931,-.16241229,0,0,1,7,0
5810,2,-2.9476337,3.1706939,.60773444,0,0,1,7,0
714,2,-1.3706255,.96638036,.24022889,0,0,1,7,0
4017,2,-2.8564138,3.0848413,.60037333,0,0,1,7,0
4169,2,-2.0377111,2.4497476,.40469483,0,0,1,7,0
7627,2,-.74292165,.39163181,.067914829,0,0,1,7,0
4575,2,-2.2365839,2.2379413,.49399012,0,0,1,7,0
8184,2,-.98308319,.53734446,.21365842,0,0,1,7,0
1763,2,.97007155,-1.5581311,-.30021822,0,0,1,7,0
4177,2,-2.1191478,2.9822271,.30828536,0,0,1,7,0
5428,2,2.2903819,-4.0884795,-.51309574,0,0,1,7,0
1891,2,.880229,-1.0316712,-.069974065,0,0,1,7,0
4170,2,-1.6307542,1.4815255,.3537361,0,0,1,7,0
4403,2,-2.1441634,2.9728117,.34185907,0,0,1,7,0
3968,2,-2.1379323,2.4087079,.43966424,0,0,1,7,0
6731,2,-2.3476064,3.2109733,.43109444,0,0,1,7,0
6921,2,-.62507075,.61821783,.062572367,0,0,1,7,0
187,2,-2.1752403,2.4024069,.42993429,0,0,1,7,0
1297,2,-1.5981681,1.7326034,.25064293,0,0,1,7,0
1274,2,-1.233245,1.0280886,.21712914,0,0,1,7,0
2964,2,-.79435188,.7934491,.10373083,0,0,1,7,0
7003,2,.66126782,-1.3797741,-.21608907,0,0,1,7,0
6251,2,-.30502212,.035853405,-.047937121,0,0,1,7,0
9210,2,-1.9478033,2.0805891,.3520968,0,0,1,7,0
7379,2,-1.3584422,1.5689255,.23737057,0,0,1,7,0
518,2,-.56861359,.51363748,.07909365,0,0,1,7,0
5340,2,-2.9348521,3.7577448,.59581578,0,0,1,7,0
2499,2,-.61172444,.67238355,.12544759,0,0,1,7,0
1009,2,-.77469224,.72086442,.10700696,0,0,1,7,0
3432,2,-1.430723,1.0167766,.31842202,0,0,1,7,0
3471,2,-1.6432101,1.8806764,.2864081,0,0,1,7,0
1318,2,1.0412633,-1.8790464,-.26405531,0,0,1,7,0
8244,2,-.93716025,.24491473,.19244859,0,0,1,7,0
3243,2,-.22116673,.28995284,.031120716,0,0,1,7,0
5981,2,.56479877,-.75613511,-.23729117,0,0,1,7,0
3898,2,-.27567935,.62380749,.16060318,0,0,1,7,0
9884,2,-1.6558585,1.9552349,.33401448,0,0,1,7,0
2160,2,.76578277,-1.5279545,-.27822042,0,0,1,7,0
2249,2,-.58202624,.89520943,.07180462,0,0,1,7,0
546,2,.50849491,-1.2564423,-.12515768,0,0,1,7,0
4506,2,-.79066139,1.1902335,.087825991,0,0,1,7,0
8082,2,-.89946842,.88703179,.12499845,0,0,1,7,0
8061,2,-1.0503222,2.2515152,.34506077,0,0,1,7,0
6262,2,-1.8820806,2.84319,.30138358,0,0,1,7,0
8465,2,.14018136,-.26168382,-.095093168,0,0,1,7,0
5794,2,.70269632,-.169395,.006538331,0,0,1,7,0
7356,2,.26833495,-.66352302,-.050156407,0,0,1,7,0
9314,2,-1.1784937,1.4201394,.2906476,0,0,1,7,0
5314,2,-2.3288715,2.6264348,.46636143,0,0,1,7,0
8630,2,-2.0475395,2.0335741,.38494098,0,0,1,7,0
5421,2,1.37894,-2.706727,-.38477755,0,0,1,7,0
5015,2,-.29699937,-.11628313,.041492589,0,0,1,7,0
9513,2,-2.9209607,3.7359734,.58579808,0,0,1,7,0
3392,2,-.26083201,.65820903,.017197747,0,0,1,7,0
6466,2,.73329806,-1.2563952,-.20680009,0,0,1,7,0
8289,2,-1.3610767,1.3157724,.20925038,0,0,1,7,0
3007,2,.78442252,-1.3972996,-.091724545,0,0,1,7,0
3499,2,-.13458809,.30071548,-.076288171,0,0,1,7,0
3113,2,-2.3499734,2.550596,.49897307,0,0,1,7,0
2879,2,-.43614829,.26853222,.08226449,0,0,1,7,0
9775,2,.75377589,-1.3920974,-.20896269,0,0,1,7,0
7110,2,.81035423,-1.5566362,-.28545755,0,0,1,7,0
5433,2,-.94590151,.6562193,.16900615,0,0,1,7,0
6125,2,.30490774,-.6351741,-.14077471,0,0,1,7,0
6532,2,.79774308,-1.4559699,-.21232605,0,0,1,7,0
8107,2,-2.5113513,3.3154173,.45898575,0,0,1,7,0
3492,2,.72657353,-1.1399142,-.25864464,0,0,1,7,0
9260,2,-.57381457,.094492972,.077389836,0,0,1,7,0
5172,2,-2.5221751,3.2150924,.57597411,0,0,1,7,0
3662,2,.61585921,-.9583388,-.099089064,0,0,1,7,0
4560,2,1.9207541,-2.49032,-.3821317,0,0,1,7,0
4183,2,.64480215,-.45156276,-.23389189,0,0,1,7,0
7242,2,.21274669,.67078394,.15277471,0,0,1,7,0
7481,2,-1.277688,.76186377,.21821919,0,0,1,7,0
8822,2,-1.1122439,.97620916,.19926086,0,0,1,7,0
4732,2,-.87915254,.49153844,.17595011,0,0,1,7,0
4709,2,-.86255801,.68869197,.064954638,0,0,1,7,0
2962,2,-.037703488,.31492436,.0072214277,0,0,1,7,0
6914,2,.51418215,.6481542,-.050637908,0,0,1,7,0
8503,2,.039389227,-.4857111,-.10038916,0,0,1,7,0
3240,2,-1.4468814,1.1906292,.26948839,0,0,1,7,0
8418,2,-.71326959,.56954044,.061708756,0,0,1,7,0
5081,2,.024744436,-.27564907,-.030134303,0,0,1,7,0
6840,2,-.38438609,.096583314,.00070004776,0,0,1,7,0
718,2,-2.1413383,2.1683095,.46168914,0,0,1,7,0
4113,2,.32439518,-.92766601,.0093909036,0,0,1,7,0
3033,2,1.2741302,-1.6610559,-.29218009,0,0,1,7,0
4850,2,-.18239418,.19620658,.0069258702,0,0,1,7,0
4498,2,-1.0163409,1.0496988,.30699575,0,0,1,7,0
6326,2,-.43501127,.46504816,-.070095286,0,0,1,7,0
3017,2,-1.8697166,1.4633607,.36564413,0,0,1,7,0
4339,2,-2.1630931,2.2968585,.38222894,0,0,1,7,0
2447,2,-3.373641,3.9309239,.71245688,0,0,1,7,0
4286,2,.48285562,-1.0674781,-.29267395,0,0,1,7,0
9222,2,-1.3580503,1.3511478,.34327275,0,0,1,7,0
719,2,.66883194,-1.1830615,-.14290759,0,0,1,7,0
7032,2,.14891778,.024418676,-.19748652,0,0,1,7,0
6124,2,.94709039,-1.1917548,-.26658484,0,0,1,7,0
7759,2,1.7397496,-2.5662408,-.47128117,0,0,1,7,0
7375,2,-2.0099592,2.1722243,.48335922,0,0,1,7,0
2487,2,-.15242511,.12255061,-.020884851,0,0,1,7,0
7838,2,1.5307356,-1.7281005,-.28736201,0,0,1,7,0
3887,2,-.19050005,.26055676,-.12006218,0,0,1,7,0
4343,2,-.54464722,.46910861,.09015251,0,0,1,7,0
1360,2,-.81862974,.5558663,.19929948,0,0,1,7,0
8591,2,-.145197,-.22797261,.024012826,0,0,1,7,0
