run,molecule,intd,s1,s2,risk,endpoint,line,referencetreatment,referencetrial
1123,2,-1.2481611,1.08702,.14791824,1,0,1,7,0
7806,2,-.83750111,.53786099,.066513896,1,0,1,7,0
4515,2,-1.6784151,2.0580547,.17482372,1,0,1,7,0
3628,2,-.63428319,-.36272469,.10478646,1,0,1,7,0
7196,2,-.69051105,.46083301,.030213235,1,0,1,7,0
5011,2,-2.7739654,2.9311879,.36430663,1,0,1,7,0
4520,2,-1.3522387,1.2628949,.16377732,1,0,1,7,0
4559,2,-1.3941314,1.4669569,.13607831,1,0,1,7,0
8027,2,-.40358958,-.60039282,.05360397,1,0,1,7,0
1779,2,-1.6477664,1.9679457,.19438033,1,0,1,7,0
3395,2,-1.0382117,.38248694,.1260625,1,0,1,7,0
5248,2,-.38314876,.30069464,.056436356,1,0,1,7,0
9328,2,-1.2763662,1.1190575,.130421,1,0,1,7,0
4502,2,-1.9913007,2.5522671,.20633228,1,0,1,7,0
9171,2,-.7499088,.80483222,.03061812,1,0,1,7,0
2636,2,-.34773219,-.17603078,.013567678,1,0,1,7,0
5868,2,-1.1201512,1.1135939,.098702103,1,0,1,7,0
7599,2,-1.0611143,1.2109989,.076201297,1,0,1,7,0
6801,2,-1.1414354,1.1046828,.11900321,1,0,1,7,0
2400,2,-1.0017576,1.1471542,.084490016,1,0,1,7,0
94,2,-1.2073448,1.4324242,.095592447,1,0,1,7,0
4496,2,-2.4324696,2.4123404,.27907407,1,0,1,7,0
8188,2,-.422685,-.13412069,.054150026,1,0,1,7,0
4504,2,-.19706905,-.26470146,-.029246192,1,0,1,7,0
9610,2,-1.0578346,.87166625,.13093559,1,0,1,7,0
782,2,-2.4159656,2.5752289,.29426637,1,0,1,7,0
9011,2,-.86075324,.42888555,.11497825,1,0,1,7,0
7578,2,-.95438355,.84004122,.065336645,1,0,1,7,0
4159,2,-1.2407006,1.5385547,.12399712,1,0,1,7,0
6452,2,-1.7754947,1.8589022,.17212665,1,0,1,7,0
8495,2,-1.0868233,.33453652,.16421106,1,0,1,7,0
5221,2,-.49486777,-.00090613804,.037321974,1,0,1,7,0
8053,2,-1.5391357,1.4217181,.17823908,1,0,1,7,0
5364,2,-1.3339527,1.3423429,.14634925,1,0,1,7,0
4602,2,-1.0686418,.78122425,.1099684,1,0,1,7,0
741,2,-1.3613247,1.2626824,.10811988,1,0,1,7,0
4475,2,-.33444723,-.27781889,-.01234168,1,0,1,7,0
5206,2,-1.5352857,1.3629261,.17223828,1,0,1,7,0
6129,2,-1.2903651,1.3590586,.13200082,1,0,1,7,0
3454,2,-1.4707043,1.8838676,.19068629,1,0,1,7,0
6181,2,-1.1304613,.50852954,.10128672,1,0,1,7,0
1934,2,-1.15105,.9920035,.11501575,1,0,1,7,0
4469,2,-.71415931,.083814569,.057935894,1,0,1,7,0
8908,2,-1.4075553,1.8318015,.11186231,1,0,1,7,0
7138,2,-.98473519,1.0094812,.11548825,1,0,1,7,0
9425,2,-.8262623,1.0230464,.059829552,1,0,1,7,0
642,2,-1.348096,1.4390156,.10307932,1,0,1,7,0
4508,2,-.13824353,-.16901022,-.036533792,1,0,1,7,0
1751,2,-1.4786117,1.4680934,.15576294,1,0,1,7,0
1790,2,-2.5848911,2.6745975,.29689062,1,0,1,7,0
8445,2,-.26807564,-.0036468306,-.021981103,1,0,1,7,0
4461,2,-2.0671396,2.0745234,.22823782,1,0,1,7,0
2529,2,-1.458551,1.6740507,.13081238,1,0,1,7,0
4832,2,-.9973492,.64040422,.12486549,1,0,1,7,0
6106,2,-2.1513422,2.4490361,.24629956,1,0,1,7,0
4572,2,-1.48993,1.5556172,.15267408,1,0,1,7,0
2696,2,-.54374039,.034231123,.0151189,1,0,1,7,0
9857,2,-.89471912,1.0111976,.048746623,1,0,1,7,0
8403,2,-2.3797483,2.2541032,.31201625,1,0,1,7,0
4654,2,-1.0523567,.81697661,.1042781,1,0,1,7,0
264,2,-1.0836543,.85977662,.10358118,1,0,1,7,0
6368,2,-.65988076,.80227637,.040630449,1,0,1,7,0
5478,2,-1.3078703,1.4025383,.12930444,1,0,1,7,0
3542,2,-1.1664447,1.0316644,.11291865,1,0,1,7,0
1486,2,-1.2386924,1.0583987,.11925892,1,0,1,7,0
3089,2,-1.6478268,1.1714083,.19004004,1,0,1,7,0
9577,2,-1.459709,1.2513188,.15047723,1,0,1,7,0
